0.000544588, 0.00432688, -0.00869414, -0.00123667, -0.00449477, -0.00771074
-0.0014987, 0.0040063, -0.00938552, 0.00090841, -0.00431274, -0.00843957
-0.00196025, 0.00313417, -0.00687505, 0.00147481, -0.00346793, -0.00604656
-0.00275863, 0.000640255, 0.000488231, 0.00210768, -0.000943282, 0.000708365
0.000180633, -0.0010241, 0.00439836, -0.000758399, 0.000724988, 0.00410369
0.000274437, -0.00198865, 0.00521405, -0.00109831, 0.000465991, 0.00465265
0.0013644, -0.000751586, 0.00495595, -0.00155301, 0.00025356, 0.00446305
0.000327417, 0.000334367, 0.00370349, -0.000883927, -0.000590906, 0.00340315
-0.000909134, 0.00081063, 0.00281536, 0.000265359, -0.00112357, 0.00266297
-0.00300873, 0.0014576, 0.0015131, 0.00216514, -0.00176526, 0.00161177
-0.00545914, 0.00192549, -6.8273e-05, 0.00437275, -0.00231172, 0.00018985
-0.0059866, 0.00140055, -0.000617221, 0.00484494, -0.0020499, -5.45553e-05
-0.00496042, 0.00178007, -0.000559153, 0.00394183, -0.00230837, -0.000480061
-0.00292891, 0.00204072, -0.00110455, 0.00226946, -0.00235207, -0.000817674
0.000311706, 0.00210168, -0.000635324, -0.00072948, -0.00232974, -0.000335088
0.00256755, 0.00222523, -0.00158717, -0.0029292, -0.0025006, -0.00143074
0.00316205, 0.00265845, -0.00162386, -0.00320372, -0.00285391, -0.0015145
0.00369233, 0.0020238, 0.000941582, -0.00381586, -0.00218336, 0.00093369
0.00394505, 0.00174067, 0.00224109, -0.00409407, -0.00183, 0.00213461
0.00257409, 0.00192913, 0.00207978, -0.00288949, -0.0020671, 0.00198368
0.00155144, 0.00194546, 0.00229406, -0.00185596, -0.00208287, 0.00225342
0.00179203, 0.00214267, 0.00154771, -0.00226606, -0.00223059, 0.0016588
0.00144323, 0.00221266, 0.00153232, -0.00214972, -0.00244763, 0.00139259
0.00180856, 0.00123513, 0.00320263, -0.00226393, -0.00136449, 0.00307349
0.00141769, 0.00226043, 0.000676393, -0.00177892, -0.00243141, 0.000685729
0.000671817, 0.00124652, 0.00316855, -0.00108102, -0.00139318, 0.00306486
0.000922387, 0.00088862, 0.00350112, -0.00144717, -0.00119188, 0.00313483
0.000245215, -0.000364335, 0.00233785, -0.000794804, -0.000352684, 0.00213038
0.000944716, -0.00249828, 0.00135505, -0.0012935, 0.00165679, 0.00112255
0.000631152, -0.00388415, -0.00101744, -0.000910808, 0.00297782, -0.000996275
0.00131369, -0.00492193, -0.00380778, -0.00154377, 0.00379349, -0.00359122
-5.33476e-06, -0.00674728, -0.00433636, -2.52899e-05, 0.00558071, -0.0039241
-0.000214887, -0.00787478, -0.00488533, 0.000480066, 0.00656804, -0.00446879
0.000383282, -0.00930412, -0.00583337, -0.00065465, 0.00713786, -0.00542854
-0.000273902, -0.0101157, -0.00502113, 4.90427e-05, 0.00855637, -0.00455226
0.000274162, -0.0107411, -0.00490671, -0.000368916, 0.00899515, -0.0046013
-0.000402771, -0.0114152, -0.00345805, 0.000344322, 0.00970174, -0.00329372
-0.000206934, -0.0103989, -0.00307354, 0.000199069, 0.0086615, -0.00290098
-0.000647768, -0.00931776, -0.00165989, 0.0004382, 0.00781364, -0.00175237
-0.000373194, -0.00960146, 0.0030941, -0.000359592, 0.00789076, 0.00264986
-0.00094315, -0.00853437, 0.0049855, 0.000381167, 0.00763044, 0.00427433
-0.00108816, -0.00756104, 0.00572446, 0.000434006, 0.00640976, 0.00495781
-0.00117327, -0.00651073, 0.00509231, 0.000496717, 0.00548339, 0.00447131
-0.000751421, -0.0051022, 0.00452505, 0.000225104, 0.00421181, 0.00401965
-0.000933498, -0.00349729, 0.0035788, 0.000354752, 0.00298944, 0.00333433
-0.000506724, -0.00332593, 0.00293705, 3.81691e-05, 0.00253468, 0.00272776
-0.000107644, -0.00252733, 0.00336278, -0.000473681, 0.00184727, 0.00288818
-0.000112257, -0.00307722, 0.00563334, -0.000333517, 0.00247218, 0.00512446
0.00152446, -0.00215512, 0.00476695, -0.00190827, 0.00163394, 0.0043469
0.00372583, -0.00119541, 0.00343248, -0.0039857, 0.000778984, 0.00306627
0.00394357, -7.49549e-05, 0.00180778, -0.0041325, 2.86963e-05, 0.00169896
0.00584176, 0.00176997, -0.00353037, -0.00605319, -0.00202335, -0.00332344
0.00574981, 0.00357068, -0.00739816, -0.00552023, -0.003715, -0.00652999
0.00590198, 0.00560676, -0.0125008, -0.00531399, -0.00557547, -0.0111269
0.00445631, 0.00466692, -0.0105676, -0.00438717, -0.00479561, -0.00937432
0.00498103, 0.00446662, -0.00925247, -0.00520096, -0.00453799, -0.00815067
0.00491931, 0.00346103, -0.00648364, -0.00492052, -0.00357803, -0.00562491
0.00303931, 0.00104777, -0.00392171, -0.00292311, -0.00170351, -0.00350883
0.00268725, -0.000831396, -0.00319732, -0.00251495, 0.000198156, -0.00300506
0.0017348, -0.0033226, -0.00152993, -0.00206398, 0.00252098, -0.00144631
-0.00253192, -0.00458449, -0.00234174, 0.0018553, 0.00351104, -0.00202916
-0.00890391, -0.00573071, -0.00247307, 0.00773311, 0.00426398, -0.00200636
-0.00866325, -0.00647536, -0.00277215, 0.00696829, 0.00534509, -0.00249943
-0.0113615, -0.00789112, -0.000728176, 0.00958697, 0.00630933, -0.00052282
-0.0130489, -0.00808691, -0.00265873, 0.0114473, 0.00636743, -0.00234068
-0.0139386, -0.00929382, -0.00217755, 0.0120447, 0.00728088, -0.00194383
-0.0131624, -0.0101883, -0.00249436, 0.0117568, 0.00832437, -0.00209215
-0.010577, -0.0111125, -0.0033177, 0.00910415, 0.00912077, -0.00298823
-0.00862822, -0.0118512, -0.0036821, 0.00726919, 0.00977824, -0.00349074
-0.00595509, -0.0124163, -0.00504148, 0.00539629, 0.0102634, -0.00487606
-0.00386842, -0.0132901, -0.00584464, 0.00356023, 0.0110905, -0.00564041
-0.00207632, -0.0135162, -0.00693966, 0.00173391, 0.0113746, -0.00647261
-0.00267441, -0.0138096, -0.00742315, 0.00236416, 0.0116599, -0.00680019
-0.00158373, -0.0133932, -0.00633216, 0.00141309, 0.0114801, -0.0058974
0.000295513, -0.0122755, -0.00651274, -0.000387781, 0.0103537, -0.00620809
-0.00127586, -0.010589, -0.00607055, 0.00125672, 0.00891846, -0.00562133
-0.00110588, -0.00862408, -0.0047045, 0.000949364, 0.00723192, -0.00431135
-0.0010131, -0.00754593, -0.00384829, 0.000729733, 0.00634455, -0.00349686
-0.000860528, -0.00586781, -0.00347413, 0.000488221, 0.00475174, -0.00318847
-0.000544628, -0.00454547, -0.00330686, 0.000223083, 0.00359181, -0.00308335
0.00239299, -0.00310026, -0.00311337, -0.00271398, 0.00245063, -0.00274538
0.00767269, -0.00262431, -0.00230896, -0.00722847, 0.00188838, -0.00216407
0.0120215, -0.00258532, -0.00315514, -0.011241, 0.00225369, -0.00306939
0.0104348, -0.00337425, -0.00306975, -0.00989591, 0.0028443, -0.00288121
0.0097638, -0.00380983, -0.00365518, -0.0091383, 0.00321532, -0.00348255
0.00801983, -0.00586892, 0.000821097, -0.00754989, 0.00511172, 0.000570605
0.00532164, -0.00755422, 0.00251322, -0.00531623, 0.00665784, 0.0021576
0.00457286, -0.00815708, 0.00377603, -0.0049152, 0.00723751, 0.00298322
0.00227548, -0.00906572, 0.000857802, -0.00229754, 0.00786394, 0.000542009
0.00168005, -0.00980825, -0.00153859, -0.00172707, 0.00844948, -0.00151894
0.00588736, -0.0111457, -0.00472418, -0.00534561, 0.0096713, -0.0046176
0.00819778, -0.0137059, -0.0059332, -0.00780015, 0.0118723, -0.00582349
0.00948379, -0.0151923, -0.00694561, -0.00893122, 0.0136272, -0.00685414
0.0114861, -0.0160575, -0.0112447, -0.00982853, 0.0141327, -0.0105026
0.00897718, -0.0157311, -0.0136668, -0.00805299, 0.0137355, -0.0126911
0.00414928, -0.0125361, -0.0174035, -0.00361453, 0.0108408, -0.0162822
0.00162719, -0.0100132, -0.0202767, -0.00147198, 0.008109, -0.0182315
-0.00050569, -0.00832608, -0.0193159, 0.000446261, 0.00660096, -0.0174041
-0.00449654, -0.00684268, -0.0159272, 0.00416017, 0.00553116, -0.0142964
-0.00806131, -0.00899949, -0.00673593, 0.00727189, 0.00700633, -0.00600821
-0.00885358, -0.0119804, 0.00590171, 0.00755359, 0.0102984, 0.00534428
-0.00849308, -0.0126413, 0.0108663, 0.00729802, 0.0109224, 0.00960941
-0.0056556, -0.0127392, 0.0118008, 0.00468106, 0.0112585, 0.0104845
-0.00315967, -0.0118713, 0.0104957, 0.00233021, 0.0107506, 0.00926698
-0.00121654, -0.0131071, 0.00767367, 0.00138244, 0.0107537, 0.00648139
-0.000227712, -0.0125304, 0.00389949, -2.53656e-05, 0.0109553, 0.00330746
0.00567736, -0.0121663, -0.000516622, -0.0053504, 0.0107531, -0.000758527
